OpenDate,FirstName,LastName,Gender,PreviousCancellations,YearsAsCustomer,CustomerApproved,AppointmentDate,AppointmentSlot,EngineerKey,TaskCategory,Maintenance,FixDescription,CustomerAge,PastVisits,Result
9/18/16,Camille,Morita,Female,0,3-5 Years,FALSE,9/27/16,,1234482,Break Fix,Premise maintenance with customer,TV box no power,40 to 50,0,1
9/12/16,Chang,Beaudet,Male,0,3-5 Years,FALSE,9/23/16,,1234493,Disconnect,Premise maintenance with customer,N/A,30 to 40,0,0
9/18/16,Terrance,Auerbach,,0,1-3 Years,TRUE,9/26/16,,1234492,New Install,Premise maintenance with customer,N/A,50 to 60,0,1
9/17/16,Marvin,Mccasland,Male,1,0-1 Years,TRUE,9/24/16,10:00 AM - 12:00 PM,1234489,Break Fix,Premise maintenance with customer,TV box no power,50 to 60,0,0
9/17/16,Etha,Arboleda,Female,0,1-3 Years,FALSE,9/29/16,02:00 PM - 04:00 PM,1234489,New Install,Premise maintenance with customer,N/A,50 to 60,2,0
9/17/16,Hong,Levingston,Male,0,0-1 Years,FALSE,9/24/16,04:00 PM - 06:00 PM,1234484,Disconnect,Premise maintenance with customer,N/A,50 to 60,0,0
9/12/16,Ignacia,Dempsey,Female,1,0-1 Years,FALSE,9/24/16,12:00 PM - 02:00 PM,1234493,Business SLA,Premise maintenance with customer,N/A,20 to 30,4,1
9/15/16,Tim,Londono,Male,0,3-5 Years,FALSE,10/3/16,04:00 PM - 06:00 PM,1234482,Disconnect,Premise maintenance with customer,N/A,40 to 50,4,1
9/18/16,Hedwig,Mclaren,Female,1,1-3 Years,TRUE,9/25/16,12:00 PM - 02:00 PM,1234497,Break Fix,Premise maintenance with customer,TV box no led,30 to 40,0,0
9/13/16,Ivory,Engelmann,Male,3+,0-1 Years,FALSE,9/28/16,08:00 AM - 10:00 AM,1234481,Break Fix,Premise maintenance with customer,TV box broken,20 to 30,0,1
9/16/16,Luana,Politte,Female,0,3-5 Years,TRUE,9/15/16,02:00 PM - 04:00 PM,1234484,Break Fix,Premise maintenance with customer,Router no power,50 to 60,2,0
9/16/16,Marcelino,Pattison,Male,0,1-3 Years,TRUE,9/13/16,10:00 AM - 12:00 PM,1234479,Disconnect,Premise maintenance with customer,N/A,50 to 60,2,0
9/16/16,Brian,Eichhorn,Male,0,Over 5 Years,FALSE,9/25/16,02:00 PM - 04:00 PM,1234494,Planned Maintenance,Premise maintenance with customer,N/A,50 to 60,0,0
9/14/16,Santo,Mckenny,Male,0,3-5 Years,TRUE,9/16/16,08:00 AM - 10:00 AM,1234477,New Install,Premise maintenance with customer,N/A,50 to 60,0,0
9/15/16,Miles,Benny,Male,0,3-5 Years,TRUE,10/1/16,02:00 PM - 04:00 PM,1234490,New Install,Premise maintenance with customer,N/A,20 to 30,1,0
9/13/16,Miguel,Jozwiak,,0,0-1 Years,FALSE,9/19/16,04:00 PM - 06:00 PM,1234480,New Install,Premise maintenance with customer,N/A,70 to 80,1,0
9/13/16,Merlin,Clasen,Male,2,1-3 Years,FALSE,10/1/16,12:00 PM - 02:00 PM,1234486,Break Fix,Premise maintenance with customer,Router no power,70 to 80,2,1
9/16/16,Norris,Geller,,0,3-5 Years,FALSE,9/23/16,04:00 PM - 06:00 PM,1234496,Break Fix,Premise maintenance with customer,Router no power,40 to 50,2,0
9/17/16,Elwood,Newton,Male,1,1-3 Years,FALSE,9/23/16,04:00 PM - 06:00 PM,1234481,Business SLA,Premise maintenance with customer,N/A,60 to 70,0,0
9/13/16,Anthony,Mceuen,Male,0,3-5 Years,FALSE,10/1/16,12:00 PM - 02:00 PM,1234477,Planned Maintenance,Premise maintenance with customer,N/A,20 to 30,3,1
9/16/16,Tereasa,Sisco,Female,0,1-3 Years,TRUE,9/30/16,12:00 PM - 02:00 PM,1234479,Break Fix,Premise maintenance with customer,TV box frozen,70 to 80,0,0
9/14/16,Vita,Lundblad,Female,0,1-3 Years,FALSE,10/3/16,12:00 PM - 02:00 PM,1234479,Disconnect,Premise maintenance with customer,N/A,40 to 50,3,0
9/14/16,Linnea,Harber,Female,2,0-1 Years,FALSE,10/2/16,10:00 AM - 12:00 PM,1234486,Break Fix,ResidenceType,TV box no time,40 to 50,3,1
9/13/16,Les,Fincham,Male,0,0-1 Years,FALSE,9/18/16,10:00 AM - 12:00 PM,1234497,Break Fix,Premise maintenance with customer,Router no led,40 to 50,1,0
9/13/16,Andre,Marrinan,Male,0,0-1 Years,TRUE,9/20/16,02:00 PM - 04:00 PM,1234493,New Install,Premise maintenance with customer,N/A,50 to 60,1,0
9/14/16,Rocco,Sibert,Male,0,1-3 Years,FALSE,9/26/16,,1234478,New Install,Premise maintenance with customer,N/A,40 to 50,3,1
9/17/16,Lucio,Verdejo,Male,0,1-3 Years,FALSE,9/30/16,12:00 PM - 02:00 PM,1234476,New Install,Premise maintenance with customer,N/A,50 to 60,4,0
9/15/16,Krishna,Tijerina,Female,0,1-3 Years,TRUE,9/30/16,04:00 PM - 06:00 PM,1234487,Break Fix,Premise maintenance with customer,Router no led,10 to 20,1,0
9/12/16,Russ,Munger,,1,Over 5 Years,FALSE,9/29/16,02:00 PM - 04:00 PM,1234495,Planned Maintenance,Premise maintenance with customer,N/A,30 to 40,4,0
9/17/16,Serita,Docherty,,1,3-5 Years,TRUE,9/28/16,10:00 AM - 12:00 PM,1234485,New Install,Premise maintenance with customer,N/A,20 to 30,0,0
9/13/16,Kacey,Montandon,Female,1,0-1 Years,FALSE,10/1/16,10:00 AM - 12:00 PM,1234490,New Install,Premise maintenance with customer,N/A,30 to 40,1,1
9/14/16,Marina,Kresge,Female,0,1-3 Years,TRUE,9/25/16,10:00 AM - 12:00 PM,1234495,Break Fix,Premise maintenance with customer,Router no led,50 to 60,0,0
9/13/16,Leslie,Brubaker,Male,0,3-5 Years,FALSE,9/19/16,02:00 PM - 04:00 PM,1234484,New Install,Premise maintenance with customer,N/A,10 to 20,1,0
9/12/16,Valentin,Ortez,Male,2,3-5 Years,FALSE,9/28/16,12:00 PM - 02:00 PM,1234483,Break Fix,Premise maintenance with customer,TV box broken,40 to 50,0,0
9/16/16,Kamilah,Segarra,Female,2,3-5 Years,FALSE,9/27/16,04:00 PM - 06:00 PM,1234484,Business SLA,Premise maintenance with customer,N/A,50 to 60,1,1
9/18/16,Ryann,Wassink,Female,0,0-1 Years,TRUE,9/29/16,12:00 PM - 02:00 PM,1234479,New Install,Premise maintenance with customer,N/A,60 to 70,2,0
9/18/16,Marni,Rieser,Female,0,0-1 Years,FALSE,9/21/16,12:00 PM - 02:00 PM,1234484,Business SLA,Premise maintenance with customer,N/A,70 to 80,0,0
9/12/16,Mistie,Fleig,Female,0,0-1 Years,FALSE,9/27/16,,1234495,New Install,Premise maintenance with customer,N/A,40 to 50,0,0
